kode_pintu	tinggi_air	kode_kota	banjir
21	5270	2	0
1	1960	1	0
22	180	0	0
23	-180	0	0
8	960	0	0
9	6280	0	0
4	130	0	0
10	50	3	0
11	2790	0	0
12	1640	2	0
13	1410	2	0
24	-1920	2	0
15	690	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1020	2	0
3	800	1	0
17	1770	4	0
18	2970	3	0
19	1730	3	0
21	990	2	0
1	2050	1	0
22	180	0	0
23	-190	0	0
8	950	0	0
9	6270	0	0
4	130	0	0
10	50	3	0
11	2820	0	0
12	1710	2	0
13	1380	2	0
24	-1920	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3320	1	0
6	1000	2	0
3	800	1	0
17	1770	4	0
18	3010	3	0
19	1680	3	0
21	1060	2	0
1	1950	1	0
22	200	0	0
23	-180	0	0
8	960	0	0
9	6250	0	0
4	130	0	0
10	50	3	0
11	2840	0	0
12	1660	2	0
13	1400	2	0
24	-1930	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1000	2	0
3	800	1	0
17	1770	4	0
18	3000	3	0
19	1650	3	0
21	930	2	0
1	1920	1	0
22	0	0	0
23	-180	0	0
8	960	0	0
9	6230	0	0
4	130	0	0
10	60	3	0
11	2850	0	0
12	1620	2	0
13	1380	2	0
24	-1940	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1000	2	0
3	800	1	0
17	1780	4	0
18	2960	3	0
19	1610	3	0
21	980	2	0
1	1910	1	0
22	20	0	0
23	-190	0	0
8	960	0	0
9	6220	0	0
4	130	0	0
10	60	3	0
11	2850	0	0
12	1650	2	0
13	1390	2	0
24	-1940	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	980	2	0
3	800	1	0
17	1780	4	0
18	2920	3	0
19	1590	3	0
21	1070	2	0
1	1910	1	0
22	200	0	0
23	-220	0	0
8	950	0	0
9	6210	0	0
4	150	0	0
10	60	3	0
11	2830	0	0
12	1650	2	0
13	1390	2	0
24	-1940	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1000	2	0
3	800	1	0
17	1780	4	0
18	2880	3	0
19	1580	3	0
21	1090	2	0
1	1980	1	0
22	200	0	0
23	180	0	0
8	950	0	0
9	6180	0	0
4	170	0	0
10	60	3	0
11	2810	0	0
12	1680	2	0
13	1440	2	0
24	-1920	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1000	2	0
3	800	1	0
17	1780	4	0
18	2860	3	0
19	1570	3	0
21	1110	2	0
1	1920	1	0
22	150	0	0
23	160	0	0
8	940	0	0
9	6170	0	0
4	170	0	0
10	60	3	0
11	2820	0	0
12	1700	2	0
13	1480	2	0
24	-1910	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1000	2	0
3	800	1	0
17	1770	4	0
18	2850	3	0
19	1570	3	0
21	1110	2	0
1	1910	1	0
22	190	0	0
23	140	0	0
8	940	0	0
9	6160	0	0
4	160	0	0
10	70	3	0
11	2830	0	0
12	1720	2	0
13	1540	2	0
24	-1900	2	0
15	530	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1000	2	0
3	800	1	0
17	1770	4	0
18	2830	3	0
19	1570	3	0
21	1110	2	0
1	1930	1	0
22	0	0	0
23	120	0	0
8	940	0	0
9	6150	0	0
4	170	0	0
10	70	3	0
11	2810	0	0
12	1690	2	0
13	1600	2	0
24	-1880	2	0
15	590	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1060	2	0
3	800	1	0
17	1770	4	0
18	2820	3	0
19	1570	3	0
21	1620	2	0
1	1920	1	0
22	10	0	0
23	90	0	0
8	940	0	0
9	6140	0	0
4	170	0	0
10	70	3	0
11	2800	0	0
12	1720	2	0
13	1670	2	0
24	-1870	2	0
15	610	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1070	2	0
3	800	1	0
17	1770	4	0
18	2800	3	0
19	1630	3	0
21	1700	2	0
1	1950	1	0
22	220	0	0
23	40	0	0
8	950	0	0
9	6140	0	0
4	100	0	0
10	70	3	0
11	2770	0	0
12	1730	2	0
13	1730	2	0
24	-1860	2	0
15	610	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1190	2	0
3	850	1	0
17	1770	4	0
18	2800	3	0
19	1650	3	0
21	1630	2	0
1	1920	1	0
22	40	0	0
23	10	0	0
8	960	0	0
9	6130	0	0
4	100	0	0
10	70	3	0
11	2760	0	0
12	1790	2	0
13	1800	2	0
24	-1850	2	0
15	610	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1220	2	0
3	850	1	0
17	1770	4	0
18	2800	3	0
19	1650	3	0
21	1700	2	0
1	1920	1	0
22	220	0	0
23	-20	0	0
8	960	0	0
9	6120	0	0
4	100	0	0
10	70	3	0
11	2750	0	0
12	1830	2	0
13	1900	2	0
24	-1840	2	0
15	610	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1280	2	0
3	850	1	0
17	1770	4	0
18	2790	3	0
19	1700	3	0
21	1820	2	0
1	1910	1	0
22	0	0	0
23	-50	0	0
8	970	0	0
9	6200	0	0
4	100	0	0
10	70	3	0
11	2740	0	0
12	1910	2	0
13	1990	2	0
24	-1860	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1350	2	0
3	800	1	0
17	1770	4	0
18	2790	3	0
19	1750	3	0
21	1910	2	0
1	1910	1	0
22	20	0	0
23	-70	0	0
8	970	0	0
9	6230	0	0
4	100	0	0
10	60	3	0
11	2750	0	0
12	2000	2	0
13	2040	2	0
24	-1860	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1440	2	0
3	800	1	0
17	1780	4	0
18	2800	3	0
19	1860	3	0
21	1910	2	0
1	1910	1	0
22	10	0	0
23	-90	0	0
8	970	0	0
9	6230	0	0
4	100	0	0
10	60	3	0
11	2820	0	0
12	2070	2	0
13	2110	2	0
24	-1870	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1510	2	0
3	800	1	0
17	1780	4	0
18	2800	3	0
19	1890	3	0
21	1910	2	0
1	1910	1	0
22	190	0	0
23	-110	0	0
8	960	0	0
9	6230	0	0
4	100	0	0
10	60	3	0
11	2870	0	0
12	2110	2	0
13	2190	2	0
24	-1870	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1590	2	0
3	800	1	0
17	1850	4	0
18	2750	3	0
19	1900	3	0
21	1810	2	0
1	1900	1	0
22	-40	0	0
23	-110	0	0
8	940	0	0
9	6220	0	0
4	100	0	0
10	60	3	0
11	2870	0	0
12	2160	2	0
13	2210	2	0
24	-1870	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1650	2	0
3	800	1	0
17	1900	4	0
18	2700	3	0
19	1910	3	0
21	1860	2	0
1	1880	1	0
22	0	0	0
23	-130	0	0
8	920	0	0
9	6210	0	0
4	100	0	0
10	50	3	0
11	2860	0	0
12	2190	2	0
13	2260	2	0
24	-1880	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3320	1	0
6	1680	2	0
3	800	1	0
17	1930	4	0
18	2660	3	0
19	1930	3	0
21	1930	2	0
1	1880	1	0
22	-40	0	0
23	-140	0	0
8	910	0	0
9	6210	0	0
4	100	0	0
10	50	3	0
11	2870	0	0
12	2200	2	0
13	2270	2	0
24	-1870	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3340	1	0
6	1690	2	0
3	800	1	0
17	1950	4	0
18	2620	3	0
19	1920	3	0
21	1960	2	0
1	1810	1	0
22	170	0	0
23	-150	0	0
8	900	0	0
9	6200	0	0
4	100	0	0
10	50	3	0
11	2870	0	0
12	2230	2	0
13	2280	2	0
24	-1870	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3360	1	0
6	1690	2	0
3	800	1	0
17	1970	4	0
18	2600	3	0
19	1920	3	0
21	1970	2	0
1	1770	1	0
22	180	0	0
23	-160	0	0
8	900	0	0
9	6190	0	0
4	100	0	0
10	40	3	0
11	3070	0	0
12	2250	2	0
13	2280	2	0
24	-1870	2	0
15	600	0	0
5	530	0	0
16	760	1	0
2	3360	1	0
6	1730	2	0
3	800	1	0
17	1990	4	0
18	2570	3	0
19	1910	3	0
21	1910	2	0
1	1740	1	0
22	-10	0	0
23	-160	0	0
8	900	0	0
9	6190	0	0
4	100	0	0
10	40	3	0
11	2920	0	0
12	2260	2	0
13	2280	2	0
24	-1870	2	0
15	610	0	0
5	540	0	0
16	760	1	0
2	3360	1	0
6	1750	2	0
3	800	1	0
17	2010	4	0
18	2550	3	0
19	1940	3	0
21	1970	2	0
1	1710	1	0
22	180	0	0
23	-160	0	0
8	890	0	0
9	6180	0	0
4	100	0	0
10	40	3	0
11	2890	0	0
12	2250	2	0
13	2280	2	0
24	-1870	2	0
15	610	0	0
5	530	0	0
16	760	1	0
2	3360	1	0
6	1770	2	0
3	800	1	0
17	2010	4	0
18	2540	3	0
19	1940	3	0
21	1960	2	0
1	1680	1	0
22	180	0	0
23	-170	0	0
8	890	0	0
9	6170	0	0
4	100	0	0
10	40	3	0
11	2880	0	0
12	2230	2	0
13	2280	2	0
24	-1930	2	0
15	610	0	0
5	530	0	0
16	760	1	0
2	3360	1	0
6	1740	2	0
3	800	1	0
17	2010	4	0
18	2530	3	0
19	1940	3	0
21	2000	2	0
1	1660	1	0
22	170	0	0
23	-170	0	0
8	890	0	0
9	6160	0	0
4	100	0	0
10	40	3	0
11	2870	0	0
12	2200	2	0
13	2260	2	0
24	-1930	2	0
15	610	0	0
5	530	0	0
16	760	1	0
2	3360	1	0
6	1720	2	0
3	800	1	0
17	2000	4	0
18	2530	3	0
19	1940	3	0
21	2000	2	0
1	1640	1	0
22	180	0	0
8	890	0	0
9	6150	0	0
4	100	0	0
10	30	3	0
11	2860	0	0
12	2190	2	0
13	2250	2	0
24	-1950	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3350	1	0
6	1710	2	0
3	800	1	0
17	1990	4	0
18	2520	3	0
19	1940	3	0
21	2000	2	0
1	1620	1	0
22	180	0	0
8	890	0	0
9	6140	0	0
4	100	0	0
10	30	3	0
11	2850	0	0
12	2150	2	0
13	2190	2	0
24	-1960	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3340	1	0
6	1680	2	0
3	800	1	0
17	1980	4	0
18	2520	3	0
19	1940	3	0
21	2000	2	0
1	1740	1	0
22	20	0	0
8	890	0	0
9	6140	0	0
4	100	0	0
10	30	3	0
11	2830	0	0
12	2110	2	0
13	2130	2	0
24	-1950	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3340	1	0
6	1620	2	0
3	800	1	0
17	1960	4	0
18	2510	3	0
19	1940	3	0
21	1960	2	0
1	1990	1	0
22	150	0	0
8	890	0	0
9	6130	0	0
4	100	0	0
10	30	3	0
11	2820	0	0
12	2120	2	0
13	2170	2	0
24	-1950	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3330	1	0
6	1600	2	0
3	800	1	0
17	1950	4	0
18	2510	3	0
19	1920	3	0
21	1990	2	0
1	1890	1	0
22	180	0	0
8	890	0	0
9	6130	0	0
4	100	0	0
10	30	3	0
11	2830	0	0
12	2080	2	0
13	2160	2	0
24	-1960	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3320	1	0
6	1600	2	0
3	800	1	0
17	1940	4	0
18	2510	3	0
19	1910	3	0
21	1960	2	0
1	1890	1	0
22	210	0	0
8	890	0	0
9	6130	0	0
4	100	0	0
10	30	3	0
11	2800	0	0
12	2080	2	0
13	2120	2	0
24	-1960	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3300	1	0
6	1590	2	0
3	800	1	0
17	1930	4	0
18	2500	3	0
19	1900	3	0
21	1990	2	0
1	1900	1	0
22	200	0	0
8	890	0	0
9	6130	0	0
4	100	0	0
10	30	3	0
11	2810	0	0
12	2060	2	0
13	2100	2	0
24	-1970	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3300	1	0
6	1570	2	0
3	800	1	0
17	1930	4	0
18	2180	3	0
19	1960	3	0
21	2000	2	0
1	1910	1	0
22	200	0	0
8	890	0	0
9	6140	0	0
4	100	0	0
10	30	3	0
11	2830	0	0
12	2070	2	0
13	2090	2	0
24	-1980	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3300	1	0
6	1560	2	0
3	800	1	0
17	1930	4	0
18	2130	3	0
19	1950	3	0
21	2000	2	0
1	2090	1	0
22	10	0	0
8	880	0	0
9	6140	0	0
4	100	0	0
10	30	3	0
11	2810	0	0
12	2040	2	0
13	2100	2	0
24	-1960	2	0
15	620	0	0
5	520	0	0
16	760	1	0
2	3300	1	0
6	1550	2	0
3	800	1	0
17	1920	4	0
18	2100	3	0
19	1940	3	0
21	1970	2	0
1	1940	1	0
22	180	0	0
8	880	0	0
9	6140	0	0
4	100	0	0
10	30	3	0
11	2820	0	0
12	2030	2	0
13	2060	2	0
24	-1940	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3310	1	0
6	1530	2	0
3	800	1	0
17	1920	4	0
18	2090	3	0
19	1910	3	0
21	1940	2	0
1	1920	1	0
22	180	0	0
8	880	0	0
9	6130	0	0
4	100	0	0
10	40	3	0
11	2820	0	0
12	1960	2	0
13	1980	2	0
24	-1940	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3320	1	0
6	1490	2	0
3	800	1	0
17	1860	4	0
18	2080	3	0
19	1890	3	0
21	1900	2	0
1	1930	1	0
22	210	0	0
8	880	0	0
9	6130	0	0
4	100	0	0
10	40	3	0
11	2870	0	0
12	1940	2	0
13	1980	2	0
24	-1930	2	0
15	610	0	0
5	520	0	0
16	760	1	0
2	3320	1	0
6	1460	2	0
3	800	1	0
17	1830	4	0
18	2050	3	0
19	1860	3	0
21	1860	2	0
1	1970	1	0
22	30	0	0
8	880	0	0
9	6130	0	0
4	100	0	0
10	40	3	0
11	2780	0	0
12	1930	2	0
13	1880	2	0
24	-1910	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1440	2	0
3	800	1	0
17	1810	4	0
18	2040	3	0
19	1860	3	0
21	1810	2	0
1	1940	1	0
22	210	0	0
8	880	0	0
9	6120	0	0
4	100	0	0
10	40	3	0
11	2780	0	0
12	1830	2	0
13	1840	2	0
24	-1880	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1390	2	0
3	800	1	0
17	1790	4	0
18	2030	3	0
19	1810	3	0
21	1740	2	0
1	1930	1	0
22	150	0	0
8	880	0	0
9	6110	0	0
4	200	0	0
10	40	3	0
11	2780	0	0
12	1780	2	0
13	1790	2	0
24	-1860	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1300	2	0
3	800	1	0
17	1820	4	0
18	2000	3	0
19	1750	3	0
21	1710	2	0
1	2060	1	0
22	160	0	0
8	880	0	0
9	6100	0	0
4	100	0	0
10	40	3	0
11	2760	0	0
12	1740	2	0
13	1740	2	0
24	-1860	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1270	2	0
3	800	1	0
17	1830	4	0
18	1970	3	0
19	1720	3	0
21	1660	2	0
1	1940	1	0
22	0	0	0
8	880	0	0
9	6100	0	0
4	100	0	0
10	40	3	0
11	2740	0	0
12	1720	2	0
13	1710	2	0
24	-1870	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1220	2	0
3	800	1	0
17	1840	4	0
18	1950	3	0
19	1690	3	0
21	1610	2	0
1	1930	1	0
22	110	0	0
8	890	0	0
9	6100	0	0
4	100	0	0
10	40	3	0
11	2740	0	0
12	1670	2	0
13	1660	2	0
24	-1890	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1170	2	0
3	800	1	0
17	1830	4	0
18	1930	3	0
19	1660	3	0
21	1590	2	0
1	1910	1	0
22	140	0	0
8	890	0	0
9	6090	0	0
4	220	0	0
10	40	3	0
11	2730	0	0
12	1610	2	0
13	1620	2	0
24	-1890	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1180	2	0
3	800	1	0
17	1830	4	0
18	1920	3	0
19	1630	3	0
21	1530	2	0
1	1910	1	0
22	110	0	0
8	890	0	0
9	6090	0	0
4	220	0	0
10	40	3	0
11	2730	0	0
12	1600	2	0
13	1620	2	0
24	-1890	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3320	1	0
6	1130	2	0
3	800	1	0
17	1810	4	0
18	2430	3	0
19	1610	3	0
21	1510	2	0
1	2010	1	0
22	140	0	0
8	890	0	0
9	6090	0	0
4	220	0	0
10	40	3	0
11	2730	0	0
12	1570	2	0
13	1610	2	0
24	-1890	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3320	1	0
6	1120	2	0
3	800	1	0
17	1810	4	0
18	2600	3	0
19	1560	3	0
21	1480	2	0
1	1920	1	0
22	140	0	0
8	890	0	0
9	6090	0	0
4	230	0	0
10	40	3	0
11	2730	0	0
12	1570	2	0
13	1570	2	0
24	-1900	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1110	2	0
3	800	1	0
17	1800	4	0
18	2530	3	0
19	1520	3	0
21	1470	2	0
1	1910	1	0
22	0	0	0
8	890	0	0
9	6080	0	0
4	230	0	0
10	40	3	0
11	2730	0	0
12	1560	2	0
13	1560	2	0
24	-1910	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1100	2	0
3	800	1	0
17	1800	4	0
18	2440	3	0
19	1530	3	0
21	1470	2	0
1	1900	1	0
22	180	0	0
8	890	0	0
9	6080	0	0
4	230	0	0
10	40	3	0
11	2720	0	0
12	1580	2	0
13	1590	2	0
24	-1920	2	0
15	620	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1090	2	0
3	800	1	0
17	1800	4	0
18	2400	3	0
19	1530	3	0
21	1470	2	0
1	1900	1	0
22	20	0	0
8	890	0	0
9	6080	0	0
4	230	0	0
10	40	3	0
11	2720	0	0
12	1600	2	0
13	1600	2	0
24	-1920	2	0
15	630	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1090	2	0
3	800	1	0
17	1800	4	0
18	2380	3	0
19	1530	3	0
21	1490	2	0
1	1950	1	0
22	210	0	0
8	880	0	0
9	6080	0	0
4	230	0	0
10	40	3	0
11	2730	0	0
12	1580	2	0
13	1570	2	0
24	-1930	2	0
15	630	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1100	2	0
3	800	1	0
17	1800	4	0
18	2370	3	0
19	1520	3	0
21	1490	2	0
1	2000	1	0
22	210	0	0
8	880	0	0
9	6080	0	0
4	200	0	0
10	50	3	0
11	2730	0	0
12	1560	2	0
13	1520	2	0
24	-1940	2	0
15	630	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1120	2	0
3	800	1	0
17	1800	4	0
18	2360	3	0
19	1540	3	0
21	1470	2	0
1	1890	1	0
22	40	0	0
8	880	0	0
9	6070	0	0
4	200	0	0
10	50	3	0
11	2740	0	0
12	1600	2	0
13	1630	2	0
24	-1940	2	0
15	630	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1110	2	0
3	800	1	0
17	1800	4	0
18	2350	3	0
19	1530	3	0
21	1520	2	0
1	1890	1	0
22	220	0	0
8	1050	0	0
9	6070	0	0
4	200	0	0
10	50	3	0
11	2710	0	0
12	1670	2	0
13	1690	2	0
24	-1950	2	0
15	830	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1120	2	0
3	800	1	0
17	1800	4	0
18	2360	3	0
19	1530	3	0
21	1550	2	0
1	1950	1	0
22	10	0	0
8	1150	0	0
9	6080	0	0
4	200	0	0
10	50	3	0
11	2710	0	0
12	1720	2	0
13	1690	2	0
24	-1950	2	0
15	1040	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1220	2	0
3	800	1	0
17	1800	4	0
18	2370	3	0
19	1560	3	0
21	1610	2	0
1	2040	1	0
22	10	0	0
8	1190	0	0
9	6090	0	0
4	500	0	0
10	60	3	0
11	2730	0	0
12	1730	2	0
13	1750	2	0
24	-1950	2	0
15	1090	0	0
5	520	0	0
16	890	1	0
2	3300	1	0
6	1290	2	0
3	800	1	0
17	1800	4	0
18	2110	3	0
19	1600	3	0
21	1640	2	0
1	2180	1	0
22	200	0	0
8	1060	0	0
9	6110	0	0
4	900	0	0
10	60	3	0
11	2800	0	0
12	1790	2	0
13	1790	2	0
24	-1900	2	0
15	1050	0	0
5	530	0	0
16	1020	1	0
2	3300	1	0
6	1270	2	0
3	1200	1	0
17	1800	4	0
18	2060	3	0
19	1660	3	0
21	1700	2	0
1	2360	1	0
22	20	0	0
8	990	0	0
9	6120	0	0
4	900	0	0
10	60	3	0
11	2810	0	0
12	1860	2	0
13	1870	2	0
24	-1930	2	0
15	1030	0	0
5	530	0	0
16	960	1	0
2	3300	1	0
6	1330	2	0
3	1200	1	0
17	1830	4	0
18	2050	3	0
19	1700	3	0
21	1760	2	0
1	2560	1	0
22	10	0	0
8	960	0	0
9	6130	0	0
4	1100	0	0
10	60	3	0
11	2790	0	0
12	1880	2	0
13	1940	2	0
24	-1920	2	0
15	970	0	0
5	530	0	0
16	870	1	0
2	3300	1	0
6	1390	2	0
3	1200	1	0
17	1840	4	0
18	2060	3	0
19	1740	3	0
21	1780	2	0
1	2630	1	0
22	200	0	0
8	950	0	0
9	6150	0	0
4	1100	0	0
10	60	3	0
11	2780	0	0
12	1960	2	0
13	1990	2	0
24	-1910	2	0
15	920	0	0
5	530	0	0
16	790	1	0
2	3300	1	0
6	1440	2	0
3	1200	1	0
17	1850	4	0
18	2080	3	0
19	1790	3	0
21	1890	2	0
1	2660	1	0
22	30	0	0
8	940	0	0
9	6170	0	0
4	1100	0	0
10	60	3	0
11	2780	0	0
12	2010	2	0
13	2070	2	0
24	-1890	2	0
15	870	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1510	2	0
3	1200	1	0
17	1860	4	0
18	2150	3	0
19	1840	3	0
21	1940	2	0
1	2450	1	0
22	10	0	0
8	930	0	0
9	6250	0	0
4	1100	0	0
10	60	3	0
11	2810	0	0
12	2040	2	0
13	2080	2	0
24	-1880	2	0
15	850	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1520	2	0
3	1200	1	0
17	1870	4	0
18	2520	3	0
19	1820	3	0
21	1920	2	0
1	2480	1	0
22	30	0	0
8	1270	0	0
9	6390	0	0
4	1100	0	0
10	60	3	0
11	2850	0	0
12	2060	2	0
13	2120	2	0
24	-1870	2	0
15	820	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1570	2	0
3	1200	1	0
17	1880	4	0
18	2640	3	0
19	1820	3	0
21	1930	2	0
1	2350	1	0
22	240	0	0
8	1300	0	0
9	6570	0	0
4	1100	0	0
10	60	3	0
11	2930	0	0
12	2110	2	0
13	2160	2	0
24	-1870	2	0
15	800	0	0
5	530	0	0
16	760	1	0
2	3300	1	0
6	1610	2	0
3	1200	1	0
17	1880	4	0
18	2700	3	0
19	1810	3	0
21	1910	2	0
1	2250	1	0
22	30	0	0
8	1270	0	0
9	6740	0	0
4	1000	0	0
10	50	3	0
11	3080	0	0
12	2150	2	0
13	2190	2	0
24	-1860	2	0
15	770	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1640	2	0
3	1200	1	0
17	1890	4	0
18	2740	3	0
19	1800	3	0
21	1910	2	0
1	2250	1	0
22	220	0	0
8	1230	0	0
9	6900	0	0
4	1000	0	0
10	50	3	0
11	3230	0	0
12	2190	2	0
13	2230	2	0
24	-1870	2	0
15	750	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1690	2	0
3	1200	1	0
17	1890	4	0
18	2780	3	0
19	1800	3	0
21	1900	2	0
1	2150	1	0
22	200	0	0
8	1200	0	0
9	6940	0	0
4	900	0	0
10	50	3	0
11	3370	0	0
12	2210	2	0
13	2250	2	0
24	-1870	2	0
15	730	0	0
5	530	0	0
16	760	1	0
2	3340	1	0
6	1740	2	0
3	1200	1	0
17	1900	4	0
18	2820	3	0
19	1780	3	0
21	1900	2	0
1	2170	1	0
22	30	0	0
8	1310	0	0
9	7110	0	0
4	900	0	0
10	50	3	0
11	3480	0	0
12	2200	2	0
13	2230	2	0
24	-1880	2	0
15	710	0	0
5	520	0	0
16	760	1	0
2	3350	1	0
6	1750	2	0
3	1200	1	0
17	1900	4	0
18	2850	3	0
19	1780	3	0
21	1890	2	0
1	2180	1	0
22	210	0	0
8	1290	0	0
9	7140	0	0
4	800	0	0
10	50	3	0
11	3590	0	0
12	2190	2	0
13	2230	2	0
24	-1880	2	0
15	700	0	0
5	530	0	0
16	760	1	0
2	3350	1	0
6	1740	2	0
3	1200	1	0
17	1900	4	0
18	2890	3	0
19	1790	3	0
21	1880	2	0
1	2310	1	0
22	20	0	0
8	1240	0	0
9	7150	0	0
4	800	0	0
10	40	3	0
11	3640	0	0
12	2210	2	0
13	2250	2	0
24	-1880	2	0
15	690	0	0
5	520	0	0
16	760	1	0
2	3350	1	0
6	1730	2	0
3	1200	1	0
17	1900	4	0
18	2910	3	0
19	1770	3	0
21	1870	2	0
1	2360	1	0
22	210	0	0
8	1200	0	0
9	7120	0	0
4	800	0	0
10	40	3	0
11	3670	0	0
12	2210	2	0
13	2250	2	0
24	-1870	2	0
15	680	0	0
5	520	0	0
16	760	1	0
2	3340	1	0
6	1740	2	0
3	1200	1	0
17	1900	4	0
18	2940	3	0
19	1770	3	0
21	1870	2	0
1	2510	1	0
22	30	0	0
8	1150	0	0
9	7090	0	0
4	800	0	0
10	30	3	0
11	3680	0	0
12	2200	2	0
13	2250	2	0
24	-1870	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3340	1	0
6	1760	2	0
3	1200	1	0
17	1900	4	0
18	2960	3	0
19	1760	3	0
21	1860	2	0
1	2310	1	0
22	210	0	0
8	1130	0	0
9	7010	0	0
4	800	0	0
10	30	3	0
11	3690	0	0
12	2170	2	0
13	2230	2	0
24	-1860	2	0
15	680	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1740	2	0
3	1200	1	0
17	1900	4	0
18	2980	3	0
19	1770	3	0
21	1860	2	0
1	2260	1	0
22	230	0	0
8	1100	0	0
9	7000	0	0
4	800	0	0
10	30	3	0
11	3670	0	0
12	2200	2	0
13	2260	2	0
24	-1860	2	0
15	670	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1730	2	0
3	1200	1	0
17	1890	4	0
18	2990	3	0
19	1750	3	0
21	1850	2	0
1	2200	1	0
22	280	0	0
8	1150	0	0
9	6900	0	0
4	800	0	0
10	20	3	0
11	3650	0	0
12	2140	2	0
13	2190	2	0
24	-1840	2	0
15	660	0	0
5	530	0	0
16	760	1	0
2	3330	1	0
6	1710	2	0
3	1200	1	0
17	1890	4	0
18	3000	3	0
19	1740	3	0
21	1850	2	0
1	2140	1	0
22	210	0	0
8	1150	0	0
9	6940	0	0
4	800	0	0
10	20	3	0
11	3620	0	0
12	2150	2	0
13	2170	2	0
24	-1850	2	0
15	650	0	0
5	530	0	0
16	760	1	0
2	3320	1	0
6	1720	2	0
3	1200	1	0
17	1880	4	0
18	3000	3	0
19	1790	3	0
21	1880	2	0
1	2020	1	0
22	-10	0	0
8	1150	0	0
9	6870	0	0
4	800	0	0
10	20	3	0
11	3590	0	0
12	2130	2	0
13	2180	2	0
24	-1850	2	0
15	640	0	0
5	530	0	0
16	760	1	0
2	3310	1	0
6	1690	2	0
3	1200	1	0
17	1870	4	0
18	3000	3	0
19	1810	3	0
21	1900	2	0
1	1970	1	0
